account_id,mule_risk_score,predicted_mule_flag,risk_band,model_confidence,predicted_mule_typology,predicted_mule_category,category_probabilities_json,typology_confidence,category_prob_layering_mule,anomaly_score,anomaly_flag,graph_cluster_id,cluster_size,suspicious_neighbor_count,shared_device_links,graph_degree,graph_pagerank,graph_risk_score,top_drivers,supporting_signals,investigator_explanation
ACC00002850,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.946923349790276,1,RING-0001,341,3,0,5,6.67276374648285e-05,0.3814173785131275,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000492,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8672771642289658,1,RING-0001,341,10,0,12,0.000125309502095,0.5503668716036855,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002992,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9266066364439602,1,RING-0001,341,5,0,7,0.0001088830891575,0.4489997943150852,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003191,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8962832996586507,1,RING-0001,341,3,0,5,7.513025111007419e-05,0.3814257811267727,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003920,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.968484388477044,1,RING-0140,1,2,0,4,8.369512006095296e-05,0.0909975491539243,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004137,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8589902717241423,1,RING-0074,2,2,0,5,9.366987156337698e-05,0.1143609874138926,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004773,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9175263334251668,1,RING-0150,1,2,0,3,6.723887869687132e-05,0.0909609627374277,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004256,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.950491986387364,1,RING-0020,2,4,0,4,7.688517553833978e-05,0.1818240725427351,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001714,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8672771642289658,1,RING-0001,341,8,0,9,0.0001017045523828,0.5502828761285755,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002696,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8977839980844451,1,RING-0001,341,11,0,15,0.0001734500375017,0.5504754026644896,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002697,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9739249992651334,1,RING-0001,341,5,0,7,7.989791272880353e-05,0.4489708091386565,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003793,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9190443924845932,1,RING-0446,1,1,0,3,6.723887869687132e-05,0.0572109627374277,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001828,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8672771642289658,1,RING-0001,341,14,0,18,0.0001938342643042,0.5505561774166898,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004482,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8876069385782128,1,RING-0055,1,3,0,5,0.000100151361425,0.1247841355704209,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001479,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9002725473767472,1,RING-0001,341,9,0,12,0.0001587270246784,0.5504002891262688,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004141,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.911252998685362,1,RING-0001,341,7,0,8,0.0001148815020795,0.5165259229031399,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003320,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9177870004309668,1,RING-0001,341,2,0,6,8.049936206470741e-05,0.3477012804128599,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000194,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8839010589188534,1,RING-0001,341,5,0,7,8.604649323062007e-05,0.4489769577191583,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003321,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.91944539606606,1,RING-0001,341,3,0,5,6.574479764925842e-05,0.3814163956733119,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001833,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9203026355603384,1,RING-0001,341,11,0,15,0.0001796830378619,0.5504816356648498,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001225,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.955881305880602,1,RING-0001,341,5,0,6,7.266701392415012e-05,0.4489434480647193,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000807,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9002725473767472,1,RING-0001,341,6,0,10,0.0001140780598413,0.4828153798111665,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000808,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9576495196430376,1,RING-0001,341,6,0,10,0.0001157407839128,0.4828170425352381,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000513,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9895276399902958,1,RING-0001,341,9,0,11,0.0001291966378751,0.5503506285643329,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004788,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9175263334251668,1,RING-0001,341,2,0,4,6.171279349728744e-05,0.3476422334940274,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000202,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8865541291040987,1,RING-0001,341,8,0,12,0.000140941688969,0.5503825037905594,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001358,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.91944539606606,1,RING-0001,341,9,0,13,0.0001412311243984,0.5504029234011213,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001228,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9895276399902958,1,RING-0001,341,6,0,9,0.0001024711173916,0.4827836426935844,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000039,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.962305870786398,1,RING-0001,341,11,0,14,0.0001603586048812,0.5504421810567367,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000040,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.91944539606606,1,RING-0001,341,9,0,13,0.000146755879141,0.5504084481558639,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000041,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9266066364439602,1,RING-0001,341,10,0,14,0.0001535348868286,0.5504353573386841,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004484,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8888439043056947,1,RING-0029,1,4,0,5,0.000100151361425,0.1585341355704209,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002617,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.91944539606606,1,RING-0001,341,6,0,8,8.686882266846068e-05,0.4827479102237287,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000957,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8990278518010133,1,RING-0001,341,8,0,14,0.0001570523002267,0.5504388747520821,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001487,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.911252998685362,1,RING-0001,341,11,0,12,0.0001294619137267,0.5503710240153171,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000816,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.91944539606606,1,RING-0001,341,7,0,9,0.0001015399853339,0.5165327115615267,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004862,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.92274725572303,1,RING-0001,341,3,0,4,6.171279349728744e-05,0.3813922334940274,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004802,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9189701220293282,1,RING-0001,341,3,0,4,6.142859066138866e-05,0.3813919492911915,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002788,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8672771642289658,1,RING-0001,341,5,0,8,0.00010514957348,0.4490161909745403,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004045,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.953317559227276,1,RING-0447,1,1,0,3,6.723887869687132e-05,0.0572109627374277,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001613,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9610192185082328,1,RING-0001,341,4,0,6,7.995972453973497e-05,0.4152007407753349,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002155,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9674611940537856,1,RING-0001,341,10,0,12,0.0001236325892999,0.5503651946908903,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002790,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9466585946928192,1,RING-0039,2,3,0,5,9.366987156337698e-05,0.1481109874138926,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004487,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.92274725572303,1,RING-0001,341,2,0,4,5.855890831626692e-05,0.3476390796088464,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00002158,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9102604873676062,1,RING-0001,341,6,0,11,0.0001495985423333,0.4828710304687911,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004746,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9399479415144474,1,RING-0084,2,1,0,4,7.688517553833978e-05,0.0805740725427351,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00000377,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,1.0,1,RING-0001,341,10,0,14,0.0001660792353118,0.5504479016871673,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004444,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8962832996586507,1,RING-0014,2,2,1,6,9.724164198086552e-05,0.1543846893594426,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001243,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9002725473767472,1,RING-0001,341,7,0,12,0.0001499938633231,0.5166415559649136,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004085,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9415594943280048,1,RING-0141,1,2,0,4,8.369512006095296e-05,0.0909975491539243,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001500,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8863708094817561,1,RING-0001,341,8,0,12,0.0001271330325532,0.5503686951341437,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004887,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8699783635902979,1,RING-0001,341,4,0,5,7.802643169609988e-05,0.4151786773073587,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003147,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9190443924845932,1,RING-0024,1,4,0,8,0.0001495200855172,0.1586438948199108,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00004051,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.8672771642289658,1,RING-0001,341,2,0,6,9.336967026178286e-05,0.347714150721057,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00003560,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9215617302341872,1,RING-0052,1,3,0,6,0.0001166076027891,0.1248207219869176,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
ACC00001505,1.0,1,High Risk,1.0,layering_mule,layering_mule,"{""layering_mule"": 0.9999707301939565, ""missing"": 2.926980604347868e-05}",0.9999707301939564,0.9999707301939564,0.9367375011638032,1,RING-0001,341,5,0,10,0.0001335836921853,0.4490848854435106,"txn count 30d, typology available flag",txn count 30d | typology available flag | rapid outflow count 30d,"Why this account is risky: txn count 30d, typology available flag, rapid outflow count 30d."
